time		value
6.500768e+03		9.000000e-03
6.510819e+03		8.000000e-03
6.520870e+03		7.000000e-03
6.530922e+03		6.000000e-03
6.540973e+03		5.000000e-03
6.551024e+03		4.000000e-03
6.561075e+03		3.000000e-03
6.571126e+03		2.000000e-03
6.581178e+03		1.000000e-03
6.591229e+03		-6.938894e-18
1.039671e+04		1.000000e-03
1.039671e+04		-6.938894e-18
1.041756e+04		1.000000e-03
1.042836e+04		-6.938894e-18
1.042836e+04		1.000000e-03
1.043841e+04		-6.938894e-18
1.045926e+04		1.000000e-03
1.047006e+04		2.000000e-03
1.047086e+04		3.000000e-03
1.047166e+04		2.000000e-03
1.047166e+04		3.000000e-03
1.048171e+04		2.000000e-03
1.048176e+04		1.000000e-03
1.048181e+04		-6.938894e-18
1.050267e+04		1.000000e-03
1.051347e+04		2.000000e-03
1.051427e+04		3.000000e-03
1.051507e+04		4.000000e-03
1.051587e+04		5.000000e-03
1.051667e+04		6.000000e-03
1.051747e+04		7.000000e-03
1.051827e+04		6.000000e-03
1.051827e+04		7.000000e-03
1.052832e+04		6.000000e-03
1.052837e+04		5.000000e-03
1.052842e+04		4.000000e-03
1.052847e+04		3.000000e-03
1.052852e+04		2.000000e-03
1.052857e+04		1.000000e-03
1.052862e+04		-6.938894e-18
1.054948e+04		1.000000e-03
1.056028e+04		2.000000e-03
1.056108e+04		3.000000e-03
1.056188e+04		4.000000e-03
1.056268e+04		5.000000e-03
1.056348e+04		6.000000e-03
1.056428e+04		7.000000e-03
1.056508e+04		8.000000e-03
1.056588e+04		9.000000e-03
1.056668e+04		1.000000e-02
1.056748e+04		1.100000e-02
1.056828e+04		1.200000e-02
1.056908e+04		1.300000e-02
1.056988e+04		1.400000e-02
1.057068e+04		1.500000e-02
1.057148e+04		1.400000e-02
1.057148e+04		1.500000e-02
1.058153e+04		1.400000e-02
1.058158e+04		1.300000e-02
1.058163e+04		1.200000e-02
1.058168e+04		1.100000e-02
1.058173e+04		1.000000e-02
1.058178e+04		9.000000e-03
1.058183e+04		8.000000e-03
1.058188e+04		7.000000e-03
1.058194e+04		6.000000e-03
1.058199e+04		5.000000e-03
1.058204e+04		4.000000e-03
1.058209e+04		3.000000e-03
1.058214e+04		2.000000e-03
1.058219e+04		1.000000e-03
1.058224e+04		-6.938894e-18
1.060309e+04		1.000000e-03
1.061389e+04		2.000000e-03
1.061469e+04		3.000000e-03
1.061549e+04		4.000000e-03
1.061629e+04		5.000000e-03
1.061709e+04		6.000000e-03
1.061789e+04		7.000000e-03
1.061869e+04		8.000000e-03
1.061949e+04		9.000000e-03
1.062029e+04		1.000000e-02
1.062109e+04		1.100000e-02
1.062189e+04		1.200000e-02
1.062269e+04		1.300000e-02
1.062349e+04		1.400000e-02
1.062429e+04		1.500000e-02
1.062509e+04		1.600000e-02
1.062589e+04		1.700000e-02
1.062669e+04		1.800000e-02
1.062749e+04		1.900000e-02
1.062829e+04		2.000000e-02
1.062909e+04		2.100000e-02
1.062989e+04		2.200000e-02
1.063069e+04		2.300000e-02
1.063149e+04		2.400000e-02
1.063229e+04		2.500000e-02
1.063309e+04		2.600000e-02
1.063389e+04		2.700000e-02
1.063469e+04		2.800000e-02
1.063549e+04		2.900000e-02
1.063629e+04		3.000000e-02
1.063709e+04		3.100000e-02
1.063789e+04		3.200000e-02
1.063869e+04		3.300000e-02
1.063949e+04		3.400000e-02
1.064029e+04		3.500000e-02
1.064109e+04		3.400000e-02
1.064109e+04		3.500000e-02
1.065115e+04		3.400000e-02
1.066120e+04		3.300000e-02
1.067125e+04		3.200000e-02
1.068130e+04		3.100000e-02
1.069135e+04		3.000000e-02
1.070140e+04		2.900000e-02
1.071145e+04		2.800000e-02
1.072150e+04		2.700000e-02
1.072156e+04		2.600000e-02
1.072161e+04		2.500000e-02
1.072166e+04		2.400000e-02
1.072171e+04		2.300000e-02
1.072176e+04		2.200000e-02
1.072181e+04		2.100000e-02
1.072186e+04		2.000000e-02
1.072191e+04		1.900000e-02
1.072196e+04		1.800000e-02
1.072202e+04		1.700000e-02
1.072207e+04		1.600000e-02
1.072212e+04		1.500000e-02
1.072217e+04		1.400000e-02
1.072222e+04		1.300000e-02
1.072227e+04		1.200000e-02
